Year,Quarter,Month,Airport_Code,City,State,Departures_Performed,Arrivals_Performed,Total_Operations
2023,2,4,MQT,"Marquette, MI",Michigan,60.0,60.0,120.0
2023,2,4,MRY,"Monterey, CA",California,278.0,278.0,556.0
2023,2,4,MSN,"Madison, WI",Wisconsin,795.0,796.0,1591.0
2023,2,4,MSO,"Missoula, MT",Montana,257.0,257.0,514.0
2023,2,4,MSP,"Minneapolis, MN",Minnesota,9930.0,9930.0,19860.0
2023,2,4,MSY,"New Orleans, LA",Louisiana,4321.0,4328.0,8649.0
2023,2,4,MTJ,"Montrose/Delta, CO",Colorado,153.0,153.0,306.0
2023,2,4,MYR,"Myrtle Beach, SC",South Carolina,1313.0,1315.0,2628.0
2023,2,4,OAJ,"Jacksonville/Camp Lejeune, NC",North Carolina,87.0,87.0,174.0
2023,2,4,OAK,"Oakland, CA",California,3695.0,3694.0,7389.0
2023,2,4,OGG,"Kahului, HI",Hawaii,2611.0,2612.0,5223.0
2023,2,4,OKC,"Oklahoma City, OK",Oklahoma,1740.0,1741.0,3481.0
2023,2,4,OMA,"Omaha, NE",Nebraska,1831.0,1832.0,3663.0
2023,2,4,OME,"Nome, AK",Alaska,60.0,60.0,120.0
2023,2,4,ONT,"Ontario, CA",California,1937.0,1938.0,3875.0
2023,2,4,ORD,"Chicago, IL",Illinois,21185.0,21185.0,42370.0
2023,2,4,ORF,"Norfolk, VA",Virginia,1691.0,1690.0,3381.0
2023,2,4,ORH,"Worcester, MA",Massachusetts,145.0,145.0,290.0
2023,2,4,OTH,"North Bend/Coos Bay, OR",Oregon,23.0,23.0,46.0
2023,2,4,OTZ,"Kotzebue, AK",Alaska,60.0,60.0,120.0
2023,2,4,OWB,"Owensboro, KY",Kentucky,8.0,8.0,16.0
2023,2,4,PAE,"Everett, WA",Washington,97.0,97.0,194.0
2023,2,4,PBG,"Plattsburgh, NY",New York,54.0,54.0,108.0
2023,2,4,PBI,"West Palm Beach/Palm Beach, FL",Florida,2739.0,2738.0,5477.0
2023,2,4,PDX,"Portland, OR",Oregon,4747.0,4749.0,9496.0
2023,2,4,PGD,"Punta Gorda, FL",Florida,621.0,621.0,1242.0
2023,2,4,PGV,"Greenville, NC",North Carolina,30.0,30.0,60.0
2023,2,4,PHL,"Philadelphia, PA",Pennsylvania,7254.0,7247.0,14501.0
2023,2,4,PHX,"Phoenix, AZ",Arizona,14928.0,14925.0,29853.0
2023,2,4,PIA,"Peoria, IL",Illinois,287.0,287.0,574.0
2023,2,4,PIB,"Hattiesburg/Laurel, MS",Mississippi,51.0,51.0,102.0
2023,2,4,PIE,"St. Petersburg, FL",Florida,683.0,683.0,1366.0
2023,2,4,PIH,"Pocatello, ID",Idaho,30.0,30.0,60.0
2023,2,4,PIT,"Pittsburgh, PA",Pennsylvania,3504.0,3501.0,7005.0
2023,2,4,PLN,"Pellston, MI",Michigan,51.0,51.0,102.0
2023,2,4,PNS,"Pensacola, FL",Florida,975.0,975.0,1950.0
2023,2,4,PPG,"Pago Pago, TT",U.S. Pacific Trust Territories and Possessions,8.0,8.0,16.0
2023,2,4,PRC,"Prescott, AZ",Arizona,57.0,57.0,114.0
2023,2,4,PSC,"Pasco/Kennewick/Richland, WA",Washington,460.0,461.0,921.0
2023,2,4,PSE,"Ponce, PR",Puerto Rico,84.0,86.0,170.0
2023,2,4,PSG,"Petersburg, AK",Alaska,60.0,60.0,120.0
2023,2,4,PSM,"Portsmouth, NH",New Hampshire,44.0,44.0,88.0
2023,2,4,PSP,"Palm Springs, CA",California,1578.0,1577.0,3155.0
2023,2,4,PVD,"Providence, RI",Rhode Island,1335.0,1336.0,2671.0
2023,2,4,PVU,"Provo, UT",Utah,177.0,177.0,354.0
2023,2,4,PWM,"Portland, ME",Maine,789.0,790.0,1579.0
2023,2,4,RAP,"Rapid City, SD",South Dakota,313.0,313.0,626.0
2023,2,4,RDD,"Redding, CA",California,131.0,131.0,262.0
2023,2,4,RDM,"Bend/Redmond, OR",Oregon,510.0,510.0,1020.0
2023,2,4,RDU,"Raleigh/Durham, NC",North Carolina,4683.0,4688.0,9371.0
2023,2,4,RFD,"Rockford, IL",Illinois,70.0,70.0,140.0
2023,2,4,RHI,"Rhinelander, WI",Wisconsin,60.0,60.0,120.0
2023,2,4,RIC,"Richmond, VA",Virginia,1553.0,1552.0,3105.0
2023,2,4,RIW,"Riverton/Lander, WY",Wyoming,30.0,30.0,60.0
2023,2,4,RKS,"Rock Springs, WY",Wyoming,30.0,30.0,60.0
2023,2,4,RNO,"Reno, NV",Nevada,1500.0,1500.0,3000.0
2023,2,4,ROA,"Roanoke, VA",Virginia,256.0,256.0,512.0
2023,2,4,ROC,"Rochester, NY",New York,1071.0,1071.0,2142.0
2023,2,4,ROW,"Roswell, NM",New Mexico,90.0,90.0,180.0
2023,2,4,RST,"Rochester, MN",Minnesota,145.0,145.0,290.0
2023,2,4,RSW,"Fort Myers, FL",Florida,3132.0,3128.0,6260.0
2023,2,4,SAF,"Santa Fe, NM",New Mexico,169.0,169.0,338.0
2023,2,4,SAN,"San Diego, CA",California,7319.0,7319.0,14638.0
2023,2,4,SAT,"San Antonio, TX",Texas,3102.0,3105.0,6207.0
2023,2,4,SAV,"Savannah, GA",Georgia,1597.0,1598.0,3195.0
2023,2,4,SBA,"Santa Barbara, CA",California,583.0,583.0,1166.0
2023,2,4,SBN,"South Bend, IN",Indiana,458.0,458.0,916.0
2023,2,4,SBP,"San Luis Obispo, CA",California,352.0,352.0,704.0
2023,2,4,SCC,"Deadhorse, AK",Alaska,33.0,33.0,66.0
2023,2,4,SCE,"State College, PA",Pennsylvania,143.0,143.0,286.0
2023,2,4,SCK,"Stockton, CA",California,41.0,41.0,82.0
2023,2,4,SDF,"Louisville, KY",Kentucky,1895.0,1896.0,3791.0
2023,2,4,SEA,"Seattle, WA",Washington,12820.0,12818.0,25638.0
2023,2,4,SFB,"Sanford, FL",Florida,815.0,815.0,1630.0
2023,2,4,SFO,"San Francisco, CA",California,10908.0,10909.0,21817.0
2023,2,4,SGF,"Springfield, MO",Missouri,548.0,548.0,1096.0
2023,2,4,SGU,"St. George, UT",Utah,231.0,230.0,461.0
2023,2,4,SHR,"Sheridan, WY",Wyoming,52.0,52.0,104.0
2023,2,4,SHV,"Shreveport, LA",Louisiana,347.0,348.0,695.0
2023,2,4,SIT,"Sitka, AK",Alaska,90.0,90.0,180.0
2023,2,4,SJC,"San Jose, CA",California,4138.0,4137.0,8275.0
2023,2,4,SJT,"San Angelo, TX",Texas,91.0,91.0,182.0
2023,2,4,SJU,"San Juan, PR",Puerto Rico,2487.0,2481.0,4968.0
2023,2,4,SLC,"Salt Lake City, UT",Utah,8791.0,8789.0,17580.0
2023,2,4,SLN,"Salina, KS",Kansas,60.0,60.0,120.0
2023,2,4,SMF,"Sacramento, CA",California,4264.0,4267.0,8531.0
2023,2,4,SMX,"Santa Maria, CA",California,9.0,9.0,18.0
2023,2,4,SNA,"Santa Ana, CA",California,3630.0,3631.0,7261.0
2023,2,4,SPI,"Springfield, IL",Illinois,75.0,75.0,150.0
2023,2,4,SPN,"Saipan, TT",U.S. Pacific Trust Territories and Possessions,30.0,30.0,60.0
2023,2,4,SPS,"Wichita Falls, TX",Texas,59.0,59.0,118.0
2023,2,4,SRQ,"Sarasota/Bradenton, FL",Florida,1571.0,1569.0,3140.0
2023,2,4,STC,"St. Cloud, MN",Minnesota,21.0,21.0,42.0
2023,2,4,STL,"St. Louis, MO",Missouri,4946.0,4946.0,9892.0
2023,2,4,STS,"Santa Rosa, CA",California,268.0,268.0,536.0
2023,2,4,STT,"Charlotte Amalie, VI",U.S. Virgin Islands,428.0,429.0,857.0
2023,2,4,STX,"Christiansted, VI",U.S. Virgin Islands,105.0,105.0,210.0
2023,2,4,SUN,"Sun Valley/Hailey/Ketchum, ID",Idaho,90.0,90.0,180.0
2023,2,4,SUX,"Sioux City, IA",Iowa,60.0,60.0,120.0
2023,2,4,SWF,"Newburgh/Poughkeepsie, NY",New York,56.0,56.0,112.0
2023,2,4,SWO,"Stillwater, OK",Oklahoma,59.0,59.0,118.0
2023,2,4,SYR,"Syracuse, NY",New York,1043.0,1043.0,2086.0
2023,2,4,TLH,"Tallahassee, FL",Florida,369.0,369.0,738.0
2023,2,4,TOL,"Toledo, OH",Ohio,52.0,52.0,104.0
2023,2,4,TPA,"Tampa, FL",Florida,7077.0,7079.0,14156.0
2023,2,4,TRI,"Bristol/Johnson City/Kingsport, TN",Tennessee,211.0,211.0,422.0
2023,2,4,TTN,"Trenton, NJ",New Jersey,196.0,196.0,392.0
2023,2,4,TUL,"Tulsa, OK",Oklahoma,1264.0,1264.0,2528.0
2023,2,4,TUS,"Tucson, AZ",Arizona,1446.0,1445.0,2891.0
2023,2,4,TVC,"Traverse City, MI",Michigan,218.0,217.0,435.0
2023,2,4,TWF,"Twin Falls, ID",Idaho,30.0,30.0,60.0
2023,2,4,TXK,"Texarkana, AR",Arkansas,88.0,88.0,176.0
2023,2,4,TYR,"Tyler, TX",Texas,88.0,88.0,176.0
2023,2,4,TYS,"Knoxville, TN",Tennessee,1050.0,1050.0,2100.0
2023,2,4,USA,"Concord, NC",North Carolina,62.0,62.0,124.0
2023,2,4,VCT,"Victoria, TX",Texas,51.0,51.0,102.0
2023,2,4,VEL,"Vernal, UT",Utah,51.0,51.0,102.0
2023,2,4,VLD,"Valdosta, GA",Georgia,87.0,87.0,174.0
2023,2,4,VPS,"Valparaiso, FL",Florida,793.0,793.0,1586.0
2023,2,4,WRG,"Wrangell, AK",Alaska,60.0,60.0,120.0
2023,2,4,XNA,"Fayetteville, AR",Arkansas,910.0,908.0,1818.0
2023,2,4,XWA,"Williston, ND",North Dakota,139.0,140.0,279.0
2023,2,4,YAK,"Yakutat, AK",Alaska,60.0,60.0,120.0
2023,2,4,YUM,"Yuma, AZ",Arizona,120.0,120.0,240.0
2023,2,5,ABE,"Allentown/Bethlehem/Easton, PA",Pennsylvania,351.0,351.0,702.0
2023,2,5,ABI,"Abilene, TX",Texas,93.0,93.0,186.0
2023,2,5,ABQ,"Albuquerque, NM",New Mexico,2039.0,2038.0,4077.0
2023,2,5,ABR,"Aberdeen, SD",South Dakota,62.0,62.0,124.0
2023,2,5,ABY,"Albany, GA",Georgia,62.0,62.0,124.0
2023,2,5,ACK,"Nantucket, MA",Massachusetts,100.0,100.0,200.0
2023,2,5,ACT,"Waco, TX",Texas,91.0,91.0,182.0
2023,2,5,ACV,"Arcata/Eureka, CA",California,142.0,142.0,284.0
2023,2,5,ACY,"Atlantic City, NJ",New Jersey,229.0,229.0,458.0
2023,2,5,ADK,"Adak Island, AK",Alaska,9.0,9.0,18.0
2023,2,5,ADQ,"Kodiak, AK",Alaska,78.0,78.0,156.0
2023,2,5,AEX,"Alexandria, LA",Louisiana,150.0,150.0,300.0
2023,2,5,AGS,"Augusta, GA",Georgia,267.0,266.0,533.0
2023,2,5,AKN,"King Salmon, AK",Alaska,31.0,31.0,62.0
2023,2,5,ALB,"Albany, NY",New York,1030.0,1029.0,2059.0
2023,2,5,ALW,"Walla Walla, WA",Washington,14.0,14.0,28.0
2023,2,5,AMA,"Amarillo, TX",Texas,446.0,445.0,891.0
2023,2,5,ANC,"Anchorage, AK",Alaska,1516.0,1519.0,3035.0
2023,2,5,APN,"Alpena, MI",Michigan,12.0,12.0,24.0
2023,2,5,ASE,"Aspen, CO",Colorado,124.0,125.0,249.0
2023,2,5,ATL,"Atlanta, GA",Georgia,28740.0,28741.0,57481.0
2023,2,5,ATW,"Appleton, WI",Wisconsin,370.0,371.0,741.0
2023,2,5,AUS,"Austin, TX",Texas,7877.0,7879.0,15756.0
2023,2,5,AVL,"Asheville, NC",North Carolina,820.0,821.0,1641.0
2023,2,5,AVP,"Scranton/Wilkes-Barre, PA",Pennsylvania,133.0,131.0,264.0
2023,2,5,AZA,"Phoenix, AZ",Arizona,399.0,399.0,798.0
2023,2,5,AZO,"Kalamazoo, MI",Michigan,62.0,62.0,124.0
2023,2,5,BDL,"Hartford, CT",Connecticut,1862.0,1858.0,3720.0
2023,2,5,BET,"Bethel, AK",Alaska,62.0,62.0,124.0
2023,2,5,BFF,"Scottsbluff, NE",Nebraska,53.0,53.0,106.0
2023,2,5,BFL,"Bakersfield, CA",California,238.0,238.0,476.0
2023,2,5,BGM,"Binghamton, NY",New York,58.0,58.0,116.0
2023,2,5,BGR,"Bangor, ME",Maine,400.0,400.0,800.0
2023,2,5,BHM,"Birmingham, AL",Alabama,1293.0,1291.0,2584.0
2023,2,5,BIL,"Billings, MT",Montana,293.0,292.0,585.0
2023,2,5,BIS,"Bismarck/Mandan, ND",North Dakota,275.0,274.0,549.0
2023,2,5,BJI,"Bemidji, MN",Minnesota,62.0,62.0,124.0
2023,2,5,BLI,"Bellingham, WA",Washington,233.0,233.0,466.0
2023,2,5,BLV,"Belleville, IL",Illinois,93.0,93.0,186.0
2023,2,5,BMI,"Bloomington/Normal, IL",Illinois,154.0,154.0,308.0
2023,2,5,BNA,"Nashville, TN",Tennessee,8253.0,8250.0,16503.0
2023,2,5,BOI,"Boise, ID",Idaho,1749.0,1749.0,3498.0
2023,2,5,BOS,"Boston, MA",Massachusetts,12428.0,12436.0,24864.0
2023,2,5,BPT,"Beaumont/Port Arthur, TX",Texas,62.0,62.0,124.0
2023,2,5,BQK,"Brunswick, GA",Georgia,62.0,62.0,124.0
2023,2,5,BQN,"Aguadilla, PR",Puerto Rico,250.0,251.0,501.0
2023,2,5,BRD,"Brainerd, MN",Minnesota,53.0,53.0,106.0
2023,2,5,BRO,"Brownsville, TX",Texas,121.0,121.0,242.0
2023,2,5,BRW,"Barrow, AK",Alaska,31.0,31.0,62.0
2023,2,5,BTM,"Butte, MT",Montana,57.0,57.0,114.0
2023,2,5,BTR,"Baton Rouge, LA",Louisiana,307.0,306.0,613.0
2023,2,5,BTV,"Burlington, VT",Vermont,680.0,681.0,1361.0
2023,2,5,BUF,"Buffalo, NY",New York,1719.0,1716.0,3435.0
2023,2,5,BUR,"Burbank, CA",California,2546.0,2547.0,5093.0
2023,2,5,BWI,"Baltimore, MD",Maryland,8316.0,8317.0,16633.0
2023,2,5,BZN,"Bozeman, MT",Montana,666.0,666.0,1332.0
2023,2,5,CAE,"Columbia, SC",South Carolina,462.0,460.0,922.0
2023,2,5,CAK,"Akron, OH",Ohio,298.0,298.0,596.0
2023,2,5,CDC,"Cedar City, UT",Utah,53.0,53.0,106.0
2023,2,5,CDV,"Cordova, AK",Alaska,62.0,62.0,124.0
2023,2,5,CHA,"Chattanooga, TN",Tennessee,448.0,449.0,897.0
2023,2,5,CHO,"Charlottesville, VA",Virginia,249.0,249.0,498.0
2023,2,5,CHS,"Charleston, SC",South Carolina,2240.0,2237.0,4477.0
2023,2,5,CID,"Cedar Rapids/Iowa City, IA",Iowa,535.0,535.0,1070.0
2023,2,5,CIU,"Sault Ste. Marie, MI",Michigan,62.0,62.0,124.0
2023,2,5,CKB,"Clarksburg/Fairmont, WV",West Virginia,17.0,17.0,34.0
2023,2,5,CLE,"Cleveland, OH",Ohio,3426.0,3424.0,6850.0
2023,2,5,CLL,"College Station/Bryan, TX",Texas,91.0,91.0,182.0
2023,2,5,CLT,"Charlotte, NC",North Carolina,16121.0,16141.0,32262.0
2023,2,5,CMH,"Columbus, OH",Ohio,3488.0,3489.0,6977.0
2023,2,5,CMI,"Champaign/Urbana, IL",Illinois,124.0,124.0,248.0
2023,2,5,CMX,"Hancock/Houghton, MI",Michigan,41.0,41.0,82.0
2023,2,5,CNY,"Moab, UT",Utah,79.0,79.0,158.0
2023,2,5,COS,"Colorado Springs, CO",Colorado,941.0,940.0,1881.0
2023,2,5,COU,"Columbia, MO",Missouri,149.0,149.0,298.0
2023,2,5,CPR,"Casper, WY",Wyoming,101.0,100.0,201.0
2023,2,5,CRP,"Corpus Christi, TX",Texas,300.0,300.0,600.0
2023,2,5,CRW,"Charleston/Dunbar, WV",West Virginia,275.0,275.0,550.0
2023,2,5,CSG,"Columbus, GA",Georgia,78.0,78.0,156.0
2023,2,5,CVG,"Cincinnati, OH",Kentucky,3371.0,3373.0,6744.0
2023,2,5,CWA,"Mosinee, WI",Wisconsin,124.0,123.0,247.0
2023,2,5,DAB,"Daytona Beach, FL",Florida,277.0,277.0,554.0
2023,2,5,DAL,"Dallas, TX",Texas,6176.0,6174.0,12350.0
2023,2,5,DAY,"Dayton, OH",Ohio,549.0,550.0,1099.0
2023,2,5,DCA,"Washington, DC",Virginia,12202.0,12204.0,24406.0
2023,2,5,DDC,"Dodge City, KS",Kansas,53.0,53.0,106.0
2023,2,5,DEC,"Decatur, IL",Illinois,84.0,84.0,168.0
2023,2,5,DEN,"Denver, CO",Colorado,23997.0,23988.0,47985.0
2023,2,5,DFW,"Dallas/Fort Worth, TX",Texas,23900.0,23926.0,47826.0
2023,2,5,DHN,"Dothan, AL",Alabama,62.0,62.0,124.0
2023,2,5,DIK,"Dickinson, ND",North Dakota,53.0,53.0,106.0
2023,2,5,DLG,"Dillingham, AK",Alaska,14.0,14.0,28.0
2023,2,5,DLH,"Duluth, MN",Minnesota,101.0,100.0,201.0
2023,2,5,DRO,"Durango, CO",Colorado,296.0,296.0,592.0
2023,2,5,DSM,"Des Moines, IA",Iowa,1220.0,1220.0,2440.0
2023,2,5,DTW,"Detroit, MI",Michigan,10680.0,10678.0,21358.0
2023,2,5,DVL,"Devils Lake, ND",North Dakota,57.0,57.0,114.0
2023,2,5,ECP,"Panama City, FL",Florida,616.0,616.0,1232.0
2023,2,5,EGE,"Eagle, CO",Colorado,139.0,139.0,278.0
2023,2,5,EKO,"Elko, NV",Nevada,31.0,31.0,62.0
2023,2,5,ELM,"Elmira/Corning, NY",New York,83.0,83.0,166.0
2023,2,5,ELP,"El Paso, TX",Texas,1506.0,1505.0,3011.0
2023,2,5,ERI,"Erie, PA",Pennsylvania,62.0,62.0,124.0
2023,2,5,ESC,"Escanaba, MI",Michigan,62.0,62.0,124.0
2023,2,5,EUG,"Eugene, OR",Oregon,621.0,621.0,1242.0
2023,2,5,EVV,"Evansville, IN",Indiana,170.0,170.0,340.0
2023,2,5,EWN,"New Bern/Morehead/Beaufort, NC",North Carolina,32.0,31.0,63.0
2023,2,5,EWR,"Newark, NJ",New Jersey,12371.0,12371.0,24742.0
2023,2,5,EYW,"Key West, FL",Florida,539.0,537.0,1076.0
2023,2,5,FAI,"Fairbanks, AK",Alaska,210.0,210.0,420.0
2023,2,5,FAR,"Fargo, ND",North Dakota,533.0,533.0,1066.0
2023,2,5,FAT,"Fresno, CA",California,920.0,920.0,1840.0
2023,2,5,FAY,"Fayetteville, NC",North Carolina,119.0,120.0,239.0
2023,2,5,FCA,"Kalispell, MT",Montana,224.0,224.0,448.0
2023,2,5,FLG,"Flagstaff, AZ",Arizona,148.0,149.0,297.0
2023,2,5,FLL,"Fort Lauderdale, FL",Florida,7426.0,7418.0,14844.0
2023,2,5,FNT,"Flint, MI",Michigan,201.0,201.0,402.0
2023,2,5,FOD,"Fort Dodge, IA",Iowa,53.0,53.0,106.0
2023,2,5,FSD,"Sioux Falls, SD",South Dakota,572.0,571.0,1143.0
2023,2,5,FSM,"Fort Smith, AR",Arkansas,93.0,93.0,186.0
2023,2,5,FWA,"Fort Wayne, IN",Indiana,309.0,309.0,618.0
2023,2,5,GCC,"Gillette, WY",Wyoming,53.0,53.0,106.0
2023,2,5,GCK,"Garden City, KS",Kansas,62.0,62.0,124.0
2023,2,5,GEG,"Spokane, WA",Washington,1421.0,1421.0,2842.0
2023,2,5,GFK,"Grand Forks, ND",North Dakota,107.0,107.0,214.0
2023,2,5,GGG,"Longview, TX",Texas,61.0,62.0,123.0
2023,2,5,GJT,"Grand Junction, CO",Colorado,311.0,311.0,622.0
2023,2,5,GNV,"Gainesville, FL",Florida,206.0,206.0,412.0
2023,2,5,GPT,"Gulfport/Biloxi, MS",Mississippi,245.0,245.0,490.0
2023,2,5,GRB,"Green Bay, WI",Wisconsin,372.0,372.0,744.0
2023,2,5,GRI,"Grand Island, NE",Nebraska,78.0,78.0,156.0
2023,2,5,GRK,"Killeen, TX",Texas,147.0,146.0,293.0
2023,2,5,GRR,"Grand Rapids, MI",Michigan,1347.0,1347.0,2694.0
2023,2,5,GSO,"Greensboro/High Point, NC",North Carolina,890.0,889.0,1779.0
2023,2,5,GSP,"Greer, SC",South Carolina,1168.0,1169.0,2337.0
2023,2,5,GTF,"Great Falls, MT",Montana,225.0,225.0,450.0
2023,2,5,GTR,"Columbus, MS",Mississippi,62.0,62.0,124.0
2023,2,5,GUC,"Gunnison, CO",Colorado,31.0,31.0,62.0
2023,2,5,GUM,"Guam, TT",U.S. Pacific Trust Territories and Possessions,62.0,62.0,124.0
2023,2,5,HDN,"Hayden, CO",Colorado,93.0,93.0,186.0
2023,2,5,HGR,"Hagerstown, MD",Maryland,19.0,19.0,38.0
2023,2,5,HHH,"Hilton Head, SC",South Carolina,225.0,225.0,450.0
2023,2,5,HIB,"Hibbing, MN",Minnesota,72.0,71.0,143.0
2023,2,5,HLN,"Helena, MT",Montana,110.0,110.0,220.0
2023,2,5,HNL,"Honolulu, HI",Hawaii,5166.0,5167.0,10333.0
2023,2,5,HOU,"Houston, TX",Texas,4595.0,4593.0,9188.0
2023,2,5,HPN,"White Plains, NY",New York,1152.0,1153.0,2305.0
2023,2,5,HRL,"Harlingen/San Benito, TX",Texas,295.0,295.0,590.0
2023,2,5,HSV,"Huntsville, AL",Alabama,641.0,639.0,1280.0
2023,2,5,HTS,"Ashland, WV",West Virginia,26.0,26.0,52.0
2023,2,5,HYA,"Hyannis, MA",Massachusetts,14.0,14.0,28.0
2023,2,5,HYS,"Hays, KS",Kansas,62.0,62.0,124.0
2023,2,5,IAD,"Washington, DC",Virginia,4233.0,4232.0,8465.0
2023,2,5,IAG,"Niagara Falls, NY",New York,22.0,22.0,44.0
2023,2,5,IAH,"Houston, TX",Texas,9395.0,9395.0,18790.0
2023,2,5,ICT,"Wichita, KS",Kansas,727.0,726.0,1453.0
2023,2,5,IDA,"Idaho Falls, ID",Idaho,283.0,282.0,565.0
2023,2,5,ILM,"Wilmington, NC",North Carolina,597.0,598.0,1195.0
2023,2,5,IMT,"Iron Mountain/Kingsfd, MI",Michigan,62.0,62.0,124.0
2023,2,5,IND,"Indianapolis, IN",Indiana,3768.0,3769.0,7537.0
2023,2,5,INL,"International Falls, MN",Minnesota,52.0,52.0,104.0
2023,2,5,ISP,"Islip, NY",New York,376.0,377.0,753.0
2023,2,5,ITH,"Ithaca/Cortland, NY",New York,62.0,62.0,124.0
2023,2,5,ITO,"Hilo, HI",Hawaii,622.0,622.0,1244.0
2023,2,5,JAC,"Jackson, WY",Wyoming,239.0,239.0,478.0
2023,2,5,JAN,"Jackson/Vicksburg, MS",Mississippi,649.0,649.0,1298.0
2023,2,5,JAX,"Jacksonville, FL",Florida,2484.0,2484.0,4968.0
2023,2,5,JFK,"New York, NY",New York,11822.0,11825.0,23647.0
2023,2,5,JLN,"Joplin, MO",Missouri,52.0,52.0,104.0
2023,2,5,JMS,"Jamestown, ND",North Dakota,57.0,57.0,114.0
2023,2,5,JNU,"Juneau, AK",Alaska,378.0,380.0,758.0
2023,2,5,JST,"Johnstown, PA",Pennsylvania,62.0,62.0,124.0
2023,2,5,KOA,"Kona, HI",Hawaii,1457.0,1456.0,2913.0
2023,2,5,KTN,"Ketchikan, AK",Alaska,200.0,200.0,400.0
2023,2,5,LAN,"Lansing, MI",Michigan,93.0,93.0,186.0
2023,2,5,LAR,"Laramie, WY",Wyoming,53.0,53.0,106.0
2023,2,5,LAS,"Las Vegas, NV",Nevada,16205.0,16196.0,32401.0
2023,2,5,LAW,"Lawton/Fort Sill, OK",Oklahoma,91.0,91.0,182.0
2023,2,5,LAX,"Los Angeles, CA",California,16736.0,16734.0,33470.0
2023,2,5,LBB,"Lubbock, TX",Texas,453.0,453.0,906.0
2023,2,5,LBE,"Latrobe, PA",Pennsylvania,58.0,58.0,116.0
2023,2,5,LBF,"North Platte, NE",Nebraska,52.0,52.0,104.0
2023,2,5,LBL,"Liberal, KS",Kansas,53.0,53.0,106.0
2023,2,5,LCH,"Lake Charles, LA",Louisiana,93.0,93.0,186.0
2023,2,5,LCK,"Columbus, OH",Ohio,79.0,79.0,158.0
2023,2,5,LEX,"Lexington, KY",Kentucky,675.0,675.0,1350.0
2023,2,5,LFT,"Lafayette, LA",Louisiana,237.0,236.0,473.0
2023,2,5,LGA,"New York, NY",New York,14517.0,14514.0,29031.0
2023,2,5,LGB,"Long Beach, CA",California,1331.0,1331.0,2662.0
2023,2,5,LIH,"Lihue, HI",Hawaii,1365.0,1365.0,2730.0
2023,2,5,LIT,"Little Rock, AR",Arkansas,1005.0,1005.0,2010.0
2023,2,5,LNK,"Lincoln, NE",Nebraska,62.0,62.0,124.0
2023,2,5,LRD,"Laredo, TX",Texas,99.0,99.0,198.0
2023,2,5,LSE,"La Crosse, WI",Wisconsin,31.0,31.0,62.0
2023,2,5,LWS,"Lewiston, ID",Idaho,62.0,62.0,124.0
2023,2,5,MAF,"Midland/Odessa, TX",Texas,651.0,652.0,1303.0
2023,2,5,MBS,"Saginaw/Bay City/Midland, MI",Michigan,120.0,120.0,240.0
2023,2,5,MCI,"Kansas City, MO",Missouri,4065.0,4066.0,8131.0
2023,2,5,MCO,"Orlando, FL",Florida,13983.0,13981.0,27964.0
2023,2,5,MCW,"Mason City, IA",Iowa,53.0,53.0,106.0
2023,2,5,MDT,"Harrisburg, PA",Pennsylvania,464.0,464.0,928.0
2023,2,5,MDW,"Chicago, IL",Illinois,7336.0,7334.0,14670.0
2023,2,5,MEI,"Meridian, MS",Mississippi,53.0,53.0,106.0
2023,2,5,MEM,"Memphis, TN",Tennessee,1961.0,1960.0,3921.0
2023,2,5,MFE,"Mission/McAllen/Edinburg, TX",Texas,266.0,267.0,533.0
2023,2,5,MFR,"Medford, OR",Oregon,411.0,410.0,821.0
2023,2,5,MGM,"Montgomery, AL",Alabama,208.0,208.0,416.0
2023,2,5,MHK,"Manhattan/Ft. Riley, KS",Kansas,19.0,17.0,36.0
2023,2,5,MHT,"Manchester, NH",New Hampshire,544.0,543.0,1087.0
2023,2,5,MIA,"Miami, FL",Florida,8649.0,8650.0,17299.0
2023,2,5,MKE,"Milwaukee, WI",Wisconsin,2045.0,2046.0,4091.0
2023,2,5,MLB,"Melbourne, FL",Florida,234.0,234.0,468.0
2023,2,5,MLI,"Moline, IL",Illinois,262.0,262.0,524.0
2023,2,5,MLU,"Monroe, LA",Louisiana,155.0,155.0,310.0
2023,2,5,MOB,"Mobile, AL",Alabama,202.0,202.0,404.0
2023,2,5,MOT,"Minot, ND",North Dakota,133.0,133.0,266.0
2023,2,5,MQT,"Marquette, MI",Michigan,36.0,37.0,73.0
2023,2,5,MRY,"Monterey, CA",California,331.0,332.0,663.0
2023,2,5,MSN,"Madison, WI",Wisconsin,845.0,845.0,1690.0
2023,2,5,MSO,"Missoula, MT",Montana,294.0,294.0,588.0
2023,2,5,MSP,"Minneapolis, MN",Minnesota,10244.0,10243.0,20487.0
2023,2,5,MSY,"New Orleans, LA",Louisiana,4509.0,4509.0,9018.0
2023,2,5,MTJ,"Montrose/Delta, CO",Colorado,124.0,124.0,248.0
2023,2,5,MVY,"Martha's Vineyard, MA",Massachusetts,51.0,51.0,102.0
2023,2,5,MYR,"Myrtle Beach, SC",South Carolina,1415.0,1412.0,2827.0
2023,2,5,OAJ,"Jacksonville/Camp Lejeune, NC",North Carolina,116.0,116.0,232.0
2023,2,5,OAK,"Oakland, CA",California,4049.0,4049.0,8098.0
2023,2,5,OGG,"Kahului, HI",Hawaii,2641.0,2641.0,5282.0
